url,onContentLoad,onLoad,cumCacheTransferSize,cumTransferSize,cacheTransferSize,_transferSize,cumCacheCount,cumPageEntries,cacheCount,pageEntries,cacheability,cacheOverTotal
https://hometax.go.kr/,20931.761000037193,20931.572000026703,1847,1662680,1847,1662680,3,97,3,97,0.0011108571703514808,0.0011096245359792903
https://edraak.org/,17347.296000003815,28744.805000066757,188963,3783388,188963,3783388,3,85,3,85,0.04994544572219397,0.0475695627098411
https://dns.la/,10824.215000033379,20570.945000052452,0,821813,0,821813,0,58,0,58,0.0,0.0
https://mmybt.com/,3912.42199999094,16561.976000010967,3213,1289220,3213,1289220,3,139,3,139,0.0024922045888211477,0.0024860089459182795
https://codeforces.com/,778.1079999804497,774.1850000023842,0,691,0,691,0,1,0,1,0.0,0.0
https://wikiru.jp/,3124.552999973297,29980.686000049114,0,4111479,0,4111479,0,119,0,119,0.0,0.0
https://zeebiz.com/,9291.937999904156,15800.558999955654,100760,3008687,100760,3008687,7,327,7,327,0.03348969168278389,0.03240447577977692
https://aladtec.com/,11139.176000058651,12153.455000042915,0,1880915,0,1880915,0,64,0,64,0.0,0.0
https://roblox.com/,10601.523000001907,17208.91100001335,1460,3851833,730,1988609,2,216,1,108,0.0003670907654546469,0.00036695605927395986
https://gmx.net/,16953.707000017166,19464.775000035763,3353768,2369694,1674585,1185011,44,247,22,123,1.4131387809902187,0.5856019521638721
https://patch.com/,5799.752999961376,7352.64099997282,0,1821036,0,910497,0,102,0,51,0.0,0.0
https://w3school.com.cn/,2381.060000061989,5121.738000035286,0,437985,0,218992,0,42,0,21,0.0,0.0
https://xero.com/,4800.994000077248,25703.1590000391,0,6679049,0,3339624,0,200,0,100,0.0,0.0
https://legit.ng/,5049.247999966145,7584.717999994755,101372,2893831,50686,1448949,2,648,1,310,0.03498121742035089,0.03379889106349212
https://faradars.org/,7662.243999958038,22798.193000018597,0,5195898,0,2609747,0,324,0,162,0.0,0.0
https://ali213.net/,18677.23200005293,43530.61200004816,0,9185354,0,4592558,0,288,0,144,0.0,0.0
https://canadiantire.ca/,1219.4970000386238,1213.9470000267029,0,4233,0,2116,0,4,0,2,0.0,0.0
https://weather.gov/,3316.20300000906,6340.651000022888,0,1252448,0,626237,0,112,0,56,0.0,0.0
https://coolors.co/,6000.753000020981,9362.03100001812,0,4920821,0,2457254,0,96,0,48,0.0,0.0
https://easyhindityping.com/,1901.6420000195503,2661.1430000066757,505919,3314386,320927,1743769,38,400,23,199,0.18404215237224655,0.15543547330938792
https://easyhits4u.com/,2901.638000011444,20716.722999989986,601713,5201166,312989,2600649,5,126,3,63,0.12035034331814866,0.10742206135422451
https://espn.com.mx/,13863.18700003624,31327.46899998188,380976,9041125,190541,4557897,4,495,2,250,0.0418045866328265,0.040127090213666054
https://techsmith.com/,3064.4950000047684,12808.953999996185,1762,4300716,881,2149766,2,252,1,126,0.00040981204465974434,0.0004096441675458595
https://worldofwarcraft.com/,11987.054000020027,39862.6060000062,54452,9024024,27226,4512265,4,239,2,120,0.006033776828266957,0.005997588716444201
https://blackmagicdesign.com/,4875.102000057697,23445.391000032425,0,8220373,0,4109721,0,189,0,94,0.0,0.0
https://dnaindia.com/,6290.869000017643,25050.796000003815,1458335,8835361,793522,5350691,100,1357,52,564,0.14830271454658847,0.12914949400354447
https://job592.com/,7280.537999987602,10301.750999987125,0,765128,0,382563,0,42,0,21,0.0,0.0
https://akhbarona.com/,3804.9979999661446,23948.197999954224,1010548,9829848,119765,5409927,29,658,11,315,0.022138006668112158,0.021658529986841944
https://nhk.jp/,4014.6389999985695,26852.152000010014,0,7136273,0,3537879,0,160,0,80,0.0,0.0
https://juspay.in/,1675.069000005722,11961.573000013828,58507,3142933,29252,1571450,20,178,10,89,0.018614655254701074,0.018274482070991353
https://galatta.com/,4426.71899998188,24520.70499998331,3252166,5538250,1273906,2966170,221,1390,116,697,0.4294784182969958,0.3004441429823428
https://utexas.edu/,8203.356000006199,29635.0340000391,0,5571319,0,2787267,0,134,0,67,0.0,0.0
https://oldharper.xyz/,1986.4699999690056,1986.3079999685287,0,42868,0,21427,0,6,0,3,0.0,0.0
https://sushi.com/,5983.715999960899,15800.601999938488,0,4120202,0,2060113,0,56,0,28,0.0,0.0
https://im.center/,2791.6819999814034,7590.727999985218,0,1400546,0,700252,0,28,0,14,0.0,0.0
https://ucsd.edu/,24955.305999934673,45925.402999937534,0,13420591,0,6710336,0,134,0,67,0.0,0.0
https://mangarockteam.com/,2338.0490000247955,4835.71899998188,0,1142732,0,571629,0,100,0,50,0.0,0.0
https://clustrmaps.com/,8217.713999986649,16672.96399998665,0,5028373,0,2514080,0,166,0,83,0.0,0.0
https://tunisia-sat.com/,8040.1729999780655,8240.98400002718,0,1819256,0,905659,0,93,0,46,0.0,0.0
https://rawpixel.com/,2463.0349999666214,8864.896999955177,967,3791470,967,2063871,1,134,1,68,0.0004685370355027034,0.0004683176113574043
https://dudasbecasmec.com/,3918.9210000634193,11297.344000041485,90600,3341570,45300,1666921,2,214,1,107,0.027175852964837564,0.026456865089261258
https://boston.com/,9500.176999986172,16584.134999990463,575113,6661722,260429,3448027,21,775,9,362,0.07552986099006766,0.07022572197162377
https://msnbc.com/,13377.539000034332,23696.984000086784,75250,11740987,37273,5865885,4,721,1,359,0.006354198897523562,0.006314077990119865
https://hometax.go.kr/,16602.7159999609,16602.538999974728,3694,3337109,1847,1674429,6,198,3,101,0.0011030625962641593,0.0011018471898422456
https://edraak.org/,17398.919999957085,28804.877000033855,377914,7566877,188951,3783489,6,171,3,86,0.0499409407560059,0.047565476130539415
https://dns.la/,11245.167999982834,20640.469999969006,0,1663172,0,841359,0,116,0,58,0.0,0.0
https://mmybt.com/,4623.830999970436,19082.255999982357,8568,2847351,5355,1558131,8,276,5,137,0.0034368098702869014,0.003425038663601721
https://codeforces.com/,3962.1099999547005,7253.756999969482,0,725578,0,724887,0,101,0,100,0.0,0.0
https://wikiru.jp/,3196.0979999899864,29841.180999994278,0,8222956,0,4111477,0,238,0,119,0.0,0.0
https://zeebiz.com/,9683.381999969482,16170.714999973774,130967,5374474,30207,2365787,9,813,2,486,0.012768266965707395,0.012607293674358117
https://aladtec.com/,11189.633999943733,12223.152000010014,0,3761841,0,1880926,0,128,0,64,0.0,0.0
