url,onContentLoad,onLoad,cumCacheTransferSize,cumTransferSize,cacheTransferSize,_transferSize,cumCacheCount,cumPageEntries,cacheCount,pageEntries,cacheability,cacheOverTotal
https://akhbarona.com/,780.7880000472069,1375.466000020504,93806,4785880,93806,4785880,15,435,15,435,0.01960057502486481,0.019223777923415564
https://nhk.jp/,2384.5680000185966,2596.973999977112,0,3661688,0,3661688,0,80,0,80,0.0,0.0
https://juspay.in/,328.41899996995926,573.9959999918938,29241,1571404,29241,1571404,10,89,10,89,0.018608200055491776,0.018268260607442625
https://galatta.com/,1029.1990000009537,1786.647000014782,2333794,3407673,2333794,3407673,161,814,161,814,0.6848644221437914,0.4064804343558885
https://utexas.edu/,748.4110000133514,2025.2060000300407,0,2784584,0,2784584,0,68,0,68,0.0,0.0
https://fanpage.it/,571.6830000281334,2182.1539999842644,84702,1723303,84702,1723303,2,143,2,143,0.04915096184478295,0.04684832176902166
https://oldharper.xyz/,934.3530000448227,934.1710000634193,0,21437,0,21437,0,3,0,3,0.0,0.0
https://sushi.com/,431.3139999508858,519.789999961853,0,2060151,0,2060151,0,28,0,28,0.0,0.0
https://im.center/,767.9480000138283,867.8709999918938,0,700274,0,700274,0,14,0,14,0.0,0.0
https://ucsd.edu/,1302.2269999980927,2274.2069999575615,0,6710399,0,6710399,0,67,0,67,0.0,0.0
https://mangarockteam.com/,1306.5169999599457,1368.4519999623299,0,571312,0,571312,0,50,0,50,0.0,0.0
https://aragontelevision.es/,4152.928000032902,9382.81099998951,87310,7553548,87310,7553548,8,186,8,186,0.01155880653700751,0.011426727207860688
https://clustrmaps.com/,1132.130999982357,1257.6389999985695,0,2513661,0,2513661,0,81,0,81,0.0,0.0
https://tunisia-sat.com/,1857.3840000033379,2110.7159999608994,0,891209,0,891209,0,37,0,37,0.0,0.0
https://rawpixel.com/,416.9520000219345,920.1930000185966,958,1605109,958,1605109,1,55,1,55,0.0005968442018579424,0.0005964881913394646
https://dudasbecasmec.com/,2573.990999996662,3101.2909999489784,45300,1569590,45300,1569590,1,104,1,104,0.02886104014424149,0.02805144622853569
https://boston.com/,634.694000005722,1207.3299999833107,198043,3164553,198043,3164553,12,400,12,400,0.06258166635224627,0.058895864980509104
https://msnbc.com/,1138.6090000271797,3178.276000022888,7383,30998322,7383,30998322,5,718,5,718,0.0002381741824605861,0.000238117469027071
https://china.com/,6646.916000008583,7923.728000044823,0,8860756,0,8860756,0,137,0,137,0.0,0.0
https://hometax.go.kr/,11311.007000029087,11310.84200000763,1847,1674316,1847,1674316,3,101,3,101,0.0011031370422309767,0.0011019214718377627
https://edraak.org/,1599.1170000433922,1847.4460000395775,151682,3725558,151682,3725558,3,83,3,83,0.04071390111226292,0.039121127399903026
https://dns.la/,39417.29599994421,47046.28700000048,0,840807,0,840807,0,54,0,54,0.0,0.0
https://mmybt.com/,3323.5479999780655,8480.949999988079,5355,1385303,5355,1385303,5,137,5,137,0.0038655803098672278,0.0038506951385603072
https://codeforces.com/,1328.4699999690056,1729.1480000019073,0,725382,0,725382,0,99,0,99,0.0,0.0
https://wikiru.jp/,2529.9959999918938,11351.711999952793,0,4120476,0,4120476,0,119,0,119,0.0,0.0
https://zeebiz.com/,1779.955999970436,4083.720999956131,25497,3067105,25497,3067105,2,515,2,515,0.008313050906310675,0.008244513843035735
https://aladtec.com/,885.8140000104904,1505.7770000100136,0,1880959,0,1880959,0,64,0,64,0.0,0.0
https://roblox.com/,925.6110000014305,1110.9259999990463,0,3851784,0,1988580,0,216,0,108,0.0,0.0
https://gmx.net/,11201.516999959946,11582.775999963284,3377319,2371986,1686355,1186037,44,248,22,123,1.421840128090439,0.5870908288283772
https://patch.com/,437.04900002479553,635.3880000114441,0,2261601,0,1130742,0,138,0,69,0.0,0.0
https://w3school.com.cn/,2568.3989999890327,4104.9169999957085,0,437939,0,218969,0,42,0,21,0.0,0.0
https://xero.com/,2499.998000025749,3443.2680000066757,0,6277434,0,3138816,0,194,0,98,0.0,0.0
https://legit.ng/,966.1090000867844,1909.8370000123978,19406,2902536,0,1272511,3,637,0,310,0.0,0.0
https://faradars.org/,5589.118000030518,11093.930000007153,0,5196990,0,2610105,0,324,0,162,0.0,0.0
https://jkforum.net/,2172.7549999952316,3349.3599999547005,90838,29535612,0,14803849,1,312,0,156,0.0,0.0
https://ali213.net/,16585.483999967575,42993.24899995327,0,9191634,0,4595799,0,288,0,144,0.0,0.0
https://canadiantire.ca/,295.1460000872612,288.21900004148483,0,4221,0,2113,0,4,0,2,0.0,0.0
https://weather.gov/,538.005999982357,698.6320000290871,0,1252468,0,626222,0,112,0,56,0.0,0.0
https://fao.org/,920.2570000290871,1836.1639999747276,464917,20279654,288214,10142360,25,421,13,212,0.02841685761499296,0.027631652869727016
https://coolors.co/,730.2910000085831,802.305999994278,0,4915436,0,2457248,0,92,0,46,0.0,0.0
https://easyhindityping.com/,459.5609999895096,463.9860000014305,608678,3059062,314925,1487226,45,414,25,211,0.21175329102638066,0.1747495076716657
https://easyhits4u.com/,581.5429999828339,1656.854000031948,577446,5199805,288724,2599328,4,126,2,63,0.11107640128525527,0.09997188416275053
https://espn.com.mx/,1062.3960000276566,2455.247000038624,291052,8974017,145526,4524333,2,521,1,270,0.0321651832435853,0.031162825258749784
https://techsmith.com/,496.9609999656677,1112.0329999923706,1762,4068229,881,2034686,2,253,1,126,0.0004329906432737042,0.000432803243518882
https://worldofwarcraft.com/,562.6539999842644,2094.900000035763,128854,15745659,64428,4518514,6,240,3,120,0.014258669996374915,0.014058218498073944
https://blackmagicdesign.com/,716.660000026226,1495.098000049591,0,8220204,0,4110101,0,188,0,94,0.0,0.0
https://dnaindia.com/,1727.6930000185966,2409.9380000829697,297690,7386380,272894,3762371,34,1341,30,818,0.07253245360438935,0.0676272809840246
https://job592.com/,3026.3479999899864,5669.572999954224,0,765369,0,382684,0,42,0,21,0.0,0.0
https://akhbarona.com/,817.8730000257492,9724.002000033855,278385,9186984,184579,4401104,27,808,12,373,0.041939249788234954,0.040251146884771584
https://nhk.jp/,1255.5909999608994,2174.6629999876022,0,7557441,0,3895753,0,160,0,80,0.0,0.0
https://juspay.in/,313.3969999551773,575.845999956131,58494,3142905,29253,1571501,20,178,10,89,0.01861468748667675,0.01827451313568481
https://galatta.com/,959.1030000448227,2023.688000023365,4722285,6960697,2388491,3553024,351,1745,190,931,0.6722417298616615,0.40200033156526577
https://utexas.edu/,807.8619999885559,2105.7030000686646,0,5572496,0,2787912,0,136,0,68,0.0,0.0
https://fanpage.it/,523.7789999842644,2137.2199999690056,169412,3441485,84710,1718182,5,284,3,141,0.04930211118496178,0.04698562088023021
https://oldharper.xyz/,726.4090000391006,726.2370000481606,0,42873,0,21436,0,6,0,3,0.0,0.0
https://sushi.com/,419.6230000257492,538.3499999642372,0,4120330,0,2060179,0,56,0,28,0.0,0.0
https://im.center/,541.8549999594688,641.8659999966621,0,1400499,0,700225,0,28,0,14,0.0,0.0
https://ucsd.edu/,1286.4529999494553,2304.811999976635,0,13420424,0,6710025,0,134,0,67,0.0,0.0
https://mangarockteam.com/,1361.2350000143051,1399.0320000052452,0,1143073,0,571761,0,100,0,50,0.0,0.0
https://aragontelevision.es/,1422.7250000238419,6440.647000014782,2132150,14307692,2044840,6754144,28,366,20,180,0.30275339110329896,0.23239501287875963
https://clustrmaps.com/,931.0500000119209,1218.8639999628067,0,5027632,0,2513971,0,162,0,81,0.0,0.0
https://tunisia-sat.com/,1337.4409999847412,1672.4420000314713,0,1782458,0,891249,0,75,0,38,0.0,0.0
https://rawpixel.com/,425.2120000720024,669.9110000133514,1923,3145657,965,1540548,2,111,1,56,0.0006264004756748897,0.0006260083437505879
https://dudasbecasmec.com/,2219.6430000066757,2693.4639999866486,90600,3137054,45300,1567464,2,209,1,105,0.02890018526741284,0.02808842459281085
https://boston.com/,609.7130000591278,6327.726000010967,1403379,6104591,1205336,2940038,43,868,31,468,0.4099729323226434,0.2907665267355853
https://msnbc.com/,1241.1069999933243,2236.139999985695,15357,57711545,7974,26713223,6,1090,1,372,0.00029850385331638943,0.0002984147753560591
https://china.com/,5406.024999976158,5993.191999971867,0,17719700,0,8858944,0,274,0,137,0.0,0.0
https://hometax.go.kr/,4563.649999976158,4563.471000015736,3696,3348706,1849,1674390,6,202,3,101,0.001104282753719265,0.0011030646584407116
https://edraak.org/,1325.227999985218,2133.280999958515,347023,7508563,195341,3783005,7,168,4,85,0.05163646360499127,0.04910105858062622
https://dns.la/,6849.362999975681,18482.989999949932,0,1559683,0,718876,0,112,0,58,0.0,0.0
https://mmybt.com/,2911.3610000014305,9123.04399996996,10710,2702612,5355,1317309,10,277,5,140,0.004065105453617944,0.00404864727549854
https://codeforces.com/,903.9570000171661,1407.5200000405312,0,1453799,0,728417,0,198,0,99,0.0,0.0
https://wikiru.jp/,2021.214999973774,7310.004000008106,0,8238273,0,4117797,0,238,0,119,0.0,0.0
https://zeebiz.com/,1529.2199999690056,3776.5849999785423,121677,6110015,96180,3042910,10,1217,8,702,0.03160790164677891,0.030639452835057295
https://aladtec.com/,984.227999985218,1612.9670000076294,0,3761882,0,1880923,0,128,0,64,0.0,0.0
