url,onContentLoad,onLoad,cacheTransferSize,_transferSize,totalTransferSize,cacheCount,pageEntries,cacheability,cacheOverTotal
https://w3school.com.cn/,2369.7340000122786,2584.24200001359,40806,394743,,2,42,0.103373587372037,0.09368865500781771
https://xero.com/,1241.766000032425,2406.0900000035763,51213,6513879,,3,195,0.007862135603071535,0.0078008046193412065
https://legit.ng/,1206.4289999902248,2148.17199999094,269289,2777093,,4,610,0.09696794453768744,0.08839633374934594
https://faradars.org/,7460.718999996781,14738.125999987125,20413,5770332,,2,327,0.003537578080429341,0.0035251077365693016
https://jkforum.net/,2331.978000000119,4126.572999984026,475641,31423688,,11,312,0.015136383737007573,0.014910689814196406
https://ali213.net/,4877.43900001049,5163.964999988675,4436441,4677623,,124,289,0.9484391965748415,0.48676869067410544
https://canadiantire.ca/,328.4569999873638,324.7689999938011,0,4223,,0,4,0.0,0.0
https://weather.gov/,346.5199999958277,524.9629999995232,0,1878262,,0,112,0.0,0.0
https://fao.org/,746.3149999976158,1610.55799998343,590405,19873421,,16,403,0.02970827216914491,0.02885115422697593
https://coolors.co/,1058.5960000157356,1083.4240000098944,20413,4837864,,2,96,0.004219424109483028,0.004201695374718238
https://easyhindityping.com/,470.7699999809265,536.7979999780655,652338,3036762,,58,476,0.21481367324801878,0.17682849475481824
https://easyhits4u.com/,334.1110000014305,842.652999997139,698118,5100746,,10,128,0.1368658623660147,0.12038875200384075
https://espn.com.mx/,1017.3219999969006,2090.712999984622,836638,8456934,,23,501,0.09892923369154825,0.09002329782348488
https://techsmith.com/,615.2679999917746,1637.975999996066,134973,3886719,,8,239,0.03472671937436177,0.03356124735559063
https://worldofwarcraft.com/,430.42299999296665,1256.0090000033379,343422,8750050,,18,226,0.039248004297118305,0.03776577307325519
https://blackmagicdesign.com/,693.1089999824762,756.1580000072718,50251,8144465,,4,188,0.006169957142672968,0.006132122211434783
https://dnaindia.com/,1402.8129999935627,5617.225999996066,1852478,6168746,,82,957,0.30030057972884605,0.23094704748302752
https://job592.com/,2768.4560000151396,4201.692000001669,0,764685,,0,42,0.0,0.0
https://akhbarona.com/,695.5380000025034,1061.7440000027418,2765696,7486901,,104,744,0.3694046441912348,0.26975565312866584
https://nhk.jp/,1871.5580000132322,2355.673000007868,0,6371502,,0,154,0.0,0.0
https://juspay.in/,209.3589999973774,427.60800002515316,59005,3143464,,20,178,0.0187706937315013,0.01842484657931115
https://galatta.com/,967.8479999601841,1573.9379999786615,11681359,9754704,,597,1276,1.1975103498783766,0.5449395721593093
https://utexas.edu/,362.8739999830723,1032.8329999744892,20413,5524251,,2,136,0.003695161570319669,0.0036815576200830203
https://fanpage.it/,557.7090000212193,1922.0720000118017,1043617,3565564,,30,425,0.29269338595520933,0.22642135338143587
https://oldharper.xyz/,898.3069999963045,897.902999997139,0,43053,,0,6,0.0,0.0
https://sushi.com/,264.34299997985363,325.40499997138977,0,4119923,,0,56,0.0,0.0
https://im.center/,393.67700001597404,481.34500001370907,0,1402036,,0,28,0.0,0.0
https://ucsd.edu/,1093.6250000149012,1515.305999994278,73077,13309776,,4,126,0.005490475572241036,0.0054604948586075034
https://mangarockteam.com/,1272.71099999547,1318.5830000191927,20413,1092337,,2,100,0.01868745634360092,0.018344641653561
https://aragontelevision.es/,1471.699999988079,3588.6370000094175,562090,16935770,,32,347,0.03318951544571047,0.03212335679906
https://clustrmaps.com/,993.1509999930859,1174.2020000219345,20413,4974790,,2,162,0.004103288782039041,0.0040865206078711915
https://tunisia-sat.com/,1629.7510000020266,1651.3669999837875,0,1820939,,0,96,0.0,0.0
https://rawpixel.com/,295.26500003039837,476.8060000240803,1924,5063479,,2,144,0.00037997590194409814,0.0003798315750987631
https://dudasbecasmec.com/,2081.369999974966,2621.7219999730587,562532,2794428,,17,222,0.20130488243032205,0.1675718507220819
https://boston.com/,410.81999999284744,1047.2859999835491,823679,5671813,,41,587,0.14522322932720103,0.1268077922349839
https://msnbc.com/,1068.2470000088215,1690.0049999952316,1026527,54545816,,41,912,0.018819536955868438,0.018471904270798877
https://china.com/,5321.564999997616,5807.945999979973,402284,5897315,,119,274,0.06821477231587596,0.06385866782949201
https://hometax.go.kr/,7565.727000027895,7565.528000026941,3696,3419954,,6,204,0.0010807162903360688,0.0010795496034933477
https://edraak.org/,1155.233000010252,1518.8889999985695,427657,7341077,,11,167,0.05825534863617423,0.05504848022856749
https://dns.la/,7406.719999998808,15322.108999997377,0,1564214,,0,116,0.0,0.0
https://mmybt.com/,3448.0040000081062,10003.087999999523,7497,3024232,,7,274,0.002478976480640374,0.002472846352691814
https://codeforces.com/,844.1839999854565,1078.7739999890327,0,1450274,,0,199,0.0,0.0
https://wikiru.jp/,2346.832000017166,7026.712000012398,20413,8280306,,2,238,0.0024652470572947426,0.0024591845597953625
https://zeebiz.com/,1655.1649999916553,2979.7829999625683,586265,4941980,,42,844,0.11862957761868724,0.10604902640892362
https://aladtec.com/,612.0199999809265,10070.102999985218,26344,3682232,,2,123,0.00715435637950026,0.007103535157429698
https://roblox.com/,1151.905000001192,1374.1789999902248,0,5796151,,0,324,0.0,0.0
https://gmx.net/,11059.044000029564,11536.511000037193,5253540,3595460,,73,373,1.4611593509592653,0.5936874223076054
https://patch.com/,421.097000002861,515.4120000004768,0,3399342,,0,210,0.0,0.0
https://w3school.com.cn/,2047.9510000050068,2256.944000005722,61209,592171,,3,63,0.10336372432962776,0.09368055342985705
https://xero.com/,1288.0959999859333,2823.5439999699593,66618,9769095,,4,291,0.006819260125937971,0.006773072780793828
https://legit.ng/,789.7319999933243,2190.462999999523,393828,4215628,,6,916,0.09342095649805912,0.08543914943542144
https://faradars.org/,7169.549999982119,13670.053999990225,20423,8544788,,3,491,0.002390111960647824,0.002384412946744686
https://jkforum.net/,2018.1669999957085,2992.092999994755,657461,48488475,,16,468,0.01355911894527514,0.013377728730204671
https://ali213.net/,19141.938000023365,26143.982000023127,4436441,9267599,,124,432,0.47870446272006373,0.3237323446224617
https://canadiantire.ca/,181.1070000231266,175.00600001215935,0,6332,,0,6,0.0,0.0
https://weather.gov/,478.71099999547005,676.1999999880791,0,2816379,,0,168,0.0,0.0
https://fao.org/,757.4580000042915,1626.7639999985695,829313,29893405,,24,604,0.027742339823783876,0.026993477595309113
https://coolors.co/,637.8079999983311,676.8079999685287,20423,7253174,,3,144,0.0028157328088365178,0.002807826719022239
https://easyhindityping.com/,399.38300001621246,446.449000030756,962973,4549359,,88,720,0.2116722377811907,0.1746943036087086
https://easyhits4u.com/,373.16100001335144,1050.7989999949932,1490893,7873782,,15,192,0.1893490320153644,0.1592039232541439
https://espn.com.mx/,1149.8440000116825,2185.5850000083447,1265701,12929346,,35,792,0.0978936598958679,0.08916497423361824
https://techsmith.com/,567.6100000143051,1883.794000029564,191784,5830886,,12,359,0.03289105635061292,0.03184368394748509
https://worldofwarcraft.com/,473.3599999845028,1808.9359999895096,494262,13126059,,27,340,0.03765501892075908,0.03628857205347803
https://blackmagicdesign.com/,737.6410000026226,1147.9950000047684,65180,12216568,,6,282,0.005335377333470415,0.005307062154344805
https://dnaindia.com/,1886.2329999804497,17790.971000015736,3095987,8151830,,152,1388,0.37979042742549834,0.2752522556154674
https://job592.com/,3577.675000011921,5162.062000006437,0,1147085,,0,63,0.0,0.0
https://akhbarona.com/,775.0250000357628,1104.7400000095367,3887998,12488747,,172,1167,0.31132010280935307,0.23740969282968014
https://nhk.jp/,1976.9419999718666,2354.643999963999,0,9889417,,0,234,0.0,0.0
https://juspay.in/,480.99000000953674,1067.0090000331402,98199,4715169,,31,268,0.02082618883861851,0.02040130735900517
https://galatta.com/,1033.902999997139,2202.414999961853,16381948,19877511,,926,2292,0.824144833827535,0.45179791568318767
https://utexas.edu/,776.3110000491142,5595.167000025511,20423,8287955,,3,204,0.002464178437262268,0.0024581211880345356
https://fanpage.it/,641.0080000162125,2500.7500000298023,1476024,5364481,,42,619,0.27514758650464044,0.21577705154809476
https://oldharper.xyz/,785.1559999883175,784.96099999547,0,64582,,0,9,0.0,0.0
https://sushi.com/,371.8270000219345,803.6590000092983,0,6179898,,0,84,0.0,0.0
https://im.center/,581.3889999985695,655.2459999918938,0,2103112,,0,42,0.0,0.0
https://ucsd.edu/,1248.9739999771118,1906.0099999904633,99424,19965231,,6,189,0.004979857232806372,0.004955181138175563
https://mangarockteam.com/,1256.8389999866486,1744.8499999940395,20423,1640634,,3,150,0.012448236474436103,0.012295183127370102
https://aragontelevision.es/,1411.1189999878407,4506.470999985933,1591086,25410663,,57,521,0.06261489517215667,0.05892529406150691
https://clustrmaps.com/,990.7640000283718,1077.8989999890327,20423,7463110,,3,243,0.0027365267294733697,0.0027290585877018246
https://tunisia-sat.com/,1016.3070000112057,1413.557999998331,0,2731606,,0,145,0.0,0.0
https://rawpixel.com/,269.48900002241135,410.52399998903275,1924,7543037,,2,214,0.00025506967551663874,0.00025500463156800945
https://dudasbecasmec.com/,2091.2950000166893,2699.7970000207424,766388,3770736,,24,299,0.2032462627985624,0.16891493377743258
https://boston.com/,367.88100001215935,848.8630000054836,1127025,8476820,,52,829,0.13295374916537098,0.11735143580513846
https://msnbc.com/,916.694000005722,1671.658000022173,1581083,58882310,,61,1238,0.026851579022630058,0.026149425653303974
https://china.com/,12753.008000016212,17608.297999978065,603148,11163931,,126,412,0.054026489414884415,0.05125724064570315
https://hometax.go.kr/,6288.6559999883175,6288.483000010252,5545,5129838,,9,306,0.0010809308208173435,0.0010797636709861758
https://edraak.org/,1461.406999975443,1847.8319999873638,656871,11012955,,17,252,0.059645299558565346,0.05628798578487803
https://dns.la/,2387.0810000002384,10813.90000000596,662206,1602637,,52,174,0.413197748460818,0.29238494677114485
https://mmybt.com/,2769.977999985218,7854.881999969482,10710,4346110,,10,412,0.002464272648414329,0.002458214936582186
https://codeforces.com/,969.9950000345707,1230.3400000035763,84673,2090645,,2,298,0.04050089804821,0.03892442392330685
https://wikiru.jp/,1813.6149999797344,6656.270000010729,50223,12390591,,4,357,0.004053317553617902,0.004036954495099758
https://zeebiz.com/,1491.531999975443,2881.0040000081062,1008272,8879035,,72,1359,0.11355648446030453,0.10197640267466157
https://aladtec.com/,8026.337000012398,8028.645000010729,26354,5536929,,3,185,0.00475967815372023,0.004737130935097136
https://roblox.com/,961.9689999818802,1304.1299999654293,0,7659296,,0,432,0.0,0.0
https://gmx.net/,10172.975000023842,10542.784999996424,7012761,4794691,,98,502,1.4626095821399128,0.5939266998502302
https://patch.com/,366.74000003933907,610.5580000281334,0,4532505,,0,280,0.0,0.0
https://w3school.com.cn/,2469.2419999837875,2692.884000003338,81612,789622,,4,84,0.10335578289358706,0.09367403016870324
https://xero.com/,2716.3219999969006,4316.9970000088215,102426,13026831,,6,391,0.007862695079102507,0.007801355400385566
https://legit.ng/,632.9959999918938,1188.343000024557,414231,5591946,,7,1243,0.07407635910647206,0.0689674979608493
https://faradars.org/,5533.4350000321865,10125.79500001669,40826,11123691,,4,655,0.0036701846536369986,0.003656763655785557
https://jkforum.net/,2338.099000006914,3339.6920000314713,951086,64163958,,22,624,0.014822745192869803,0.014606240610080829
https://ali213.net/,2683.3479999899864,12115.013999968767,8243886,10005432,,250,576,0.8239410352296632,0.45173666215910097
https://canadiantire.ca/,236.98400002717972,232.5760000050068,0,8439,,0,8,0.0,0.0
https://weather.gov/,350.858000010252,632.1500000059605,0,3752471,,0,224,0.0,0.0
https://fao.org/,719.3079999983311,2946.3189999759197,2595194,39372356,,31,804,0.0659141149693963,0.06183811063547908
https://coolors.co/,1023.2820000052452,1085.550000011921,40826,9668075,,4,192,0.0042227640972996175,0.004205007343261611
https://easyhindityping.com/,710.7530000209808,712.0130000114441,1447600,5819618,,122,971,0.24874484888870713,0.19919589587101968
https://easyhits4u.com/,362.39999997615814,1082.0649999976158,2283334,10646750,,20,256,0.21446300514241434,0.1765908094641922
https://espn.com.mx/,1019.1500000059605,2071.400999993086,1678999,17264208,,46,1046,0.09725317257530725,0.08863330269262222
https://techsmith.com/,539.4149999916553,1682.8770000040531,269562,7893569,,16,482,0.03414957163229966,0.03302188829261713
https://worldofwarcraft.com/,715.8889999687672,2005.3319999873638,686451,17503669,,36,454,0.03921754918925855,0.03773757402370078
https://blackmagicdesign.com/,473.96099999547005,880.5410000085831,100502,16288210,,8,377,0.00617022987793011,0.006132391611982687
https://dnaindia.com/,1495.725999981165,2940.6870000064373,4095007,10994364,,203,1715,0.3724642007486745,0.27138354541087234
https://job592.com/,3705.65600001812,5410.554000020027,0,1529458,,0,84,0.0,0.0
https://akhbarona.com/,494.08700001239777,1132.091000020504,5331821,16414404,,235,1506,0.3248257445107358,0.2451837502830951
https://nhk.jp/,2189.501999974251,3755.84399998188,0,12749837,,0,310,0.0,0.0
https://juspay.in/,216.54099997878075,361.9679999947548,127257,6294556,,41,357,0.020216993859455693,0.01981636649961623
https://galatta.com/,1026.8500000238419,4928.32000002265,17935546,21641083,,1034,2557,0.8287730332164984,0.4531852877110883
https://utexas.edu/,308.738999992609,1375.533000022173,40826,11051659,,4,272,0.00369410601611939,0.0036805098226411846
https://fanpage.it/,708.7540000081062,2159.1590000092983,2014624,7096302,,57,821,0.28389772588596146,0.22112176083967755
https://oldharper.xyz/,733.1099999845028,732.8659999668598,0,86098,,0,12,0.0,0.0
https://sushi.com/,7041.336000025272,7148.995000034571,0,8239927,,0,112,0.0,0.0
https://im.center/,667.1579999923706,782.7699999809265,0,2804121,,0,56,0.0,0.0
https://ucsd.edu/,3368.333000034094,3964.66400000453,150563,26617077,,9,252,0.005656631642911053,0.005624814141254141
https://mangarockteam.com/,1025.0660000145435,1021.9260000288486,40826,2187740,,4,200,0.018661266878148227,0.018319403598547227
https://aragontelevision.es/,1243.527999997139,3188.5920000076294,1875543,33859449,,73,695,0.05539201184283891,0.05248477458732886
https://clustrmaps.com/,744.3140000104904,850.7120000123978,40826,9951195,,4,324,0.004102622850823444,0.004085860107779998
https://tunisia-sat.com/,1281.6369999945164,1701.8349999785423,0,3652270,,0,196,0.0,0.0
https://rawpixel.com/,240.82299998402596,530.3349999785423,2884,9753339,,3,285,0.0002956936081069262,0.0002956061992432932
https://dudasbecasmec.com/,2420.675999969244,2878.048999965191,1228725,5051063,,36,409,0.24326067602007737,0.19566345233310423
https://boston.com/,474.6439999938011,992.8340000212193,1589927,10422313,,69,1087,0.15255030241367726,0.13235891057787724
https://msnbc.com/,799.6270000040531,2090.5210000276566,1982321,82174211,,75,1830,0.024123395599137544,0.0235551650346048
https://china.com/,5838.129999995232,8865.679000020027,804558,16358271,,133,550,0.0491835598028667,0.046877936032573654
https://hometax.go.kr/,19610.659999996424,19610.490000009537,7392,6840547,,12,408,0.001080615336755964,0.001079448867754225
https://edraak.org/,1195.3220000267029,1581.0040000081062,869211,14672300,,23,334,0.05924163219127199,0.055928345705896935
https://dns.la/,13169.0719999969,22716.571000009775,662206,2448616,,52,232,0.2704409347974529,0.2128717104353769
https://mmybt.com/,4262.108000010252,9232.329000025988,13923,5751799,,13,549,0.0024206339616526934,0.0024147886422550375
https://codeforces.com/,988.5839999914169,1290.033999979496,169347,2731221,,4,397,0.06200413661142764,0.058384082014281344
https://wikiru.jp/,2234.6819999814034,7321.360000014305,100427,16500809,,6,476,0.006086186440919351,0.006049368854222662
https://zeebiz.com/,2201.485000014305,3656.4760000109673,1710320,11196714,,104,1870,0.15275195919088405,0.1325106914570768
https://aladtec.com/,645.7640000283718,1081.996000021696,73093,7365291,,5,247,0.009923979921499368,0.009826462306866653
https://roblox.com/,1037.919000029564,1388.4320000112057,0,9680182,,0,540,0.0,0.0
https://gmx.net/,10378.583000004292,10817.081999987364,8897633,5967298,,125,626,1.4910656380827638,0.5985653751100493
https://patch.com/,365.3770000040531,472.7969999909401,0,5665830,,0,350,0.0,0.0
https://w3school.com.cn/,2497.488999992609,2716.1669999957085,102015,987074,,5,105,0.10335091391324257,0.09367003064028744
https://xero.com/,1694.2829999625683,3249.177999973297,138234,16282916,,8,489,0.008489511338141154,0.008418046239148902
https://legit.ng/,886.697999984026,1416.7139999866486,559164,6867155,,9,1540,0.0814258597628858,0.0752949072077297
https://faradars.org/,4918.352999985218,11622.179000020027,61229,13717678,,5,818,0.004463510515409387,0.004443676120319267
https://jkforum.net/,1779.3829999864101,3014.7139999866486,1153301,80066917,,27,780,0.014404213915217942,0.0141996787056149
https://ali213.net/,20420.470999985933,29650.949999958277,8243886,14594817,,250,721,0.5648502478653895,0.3609612157047622
https://canadiantire.ca/,208.69499999284744,202.53700000047684,0,10550,,0,10,0.0,0.0
https://weather.gov/,246.58300000429153,409.386000007391,0,4687615,,0,280,0.0,0.0
https://fao.org/,629.5839999914169,1688.4009999930859,2869808,49455626,,42,1006,0.058027938014574926,0.05484537404888032
https://coolors.co/,712.2719999849796,755.16400000453,61229,12084591,,5,240,0.005066700230069847,0.0050411581926951
https://easyhindityping.com/,1074.6659999787807,2727.9129999876022,1725813,7236270,,148,1250,0.23849483228237753,0.19256829020664057
https://easyhits4u.com/,411.4729999899864,1080.0730000138283,2632547,13196477,,25,320,0.19948862109182625,0.16631139102448766
https://espn.com.mx/,1078.4359999597073,2022.3239999711514,2091193,21507909,,56,1283,0.09722902398368898,0.08861324469041237
https://techsmith.com/,462.6709999740124,3885.871999979019,346767,9837824,,20,604,0.035248343536131564,0.034048200855586644
https://worldofwarcraft.com/,536.8079999983311,2719.7110000252724,878111,21881143,,45,566,0.04013094745553283,0.03858259150321887
https://blackmagicdesign.com/,922.2010000050068,1353.4690000116825,135824,20360022,,10,471,0.006671112634357664,0.006626903812606711
https://dnaindia.com/,1525.5790000259876,3887.3680000007153,5247076,12982444,,278,2264,0.40416704281566707,0.287834018668621
https://job592.com/,4321.821000009775,10743.543999999762,0,1911707,,0,105,0.0,0.0
https://akhbarona.com/,739.0940000116825,1603.0290000140667,6211880,19961750,,291,1935,0.31118914924793667,0.2373335299689038
https://nhk.jp/,1946.6720000207424,2165.138000011444,0,15786294,,0,390,0.0,0.0
https://juspay.in/,632.5769999623299,1032.9580000042915,154711,7874015,,50,445,0.019648298866588393,0.019269682387965413
https://galatta.com/,1035.1610000133514,1525.6410000026226,22054963,25082297,,1355,4275,0.8793039568903916,0.46788809956285116
https://utexas.edu/,408.722000002861,1583.2840000092983,61229,13812276,,5,340,0.004432940668141876,0.004413376432271441
https://fanpage.it/,815.4469999969006,2417.6089999973774,2468971,8916709,,68,1020,0.2768926293321897,0.21684879603150625
https://oldharper.xyz/,1137.5699999630451,1137.2899999916553,0,107629,,0,15,0.0,0.0
https://sushi.com/,304.7809999883175,472.4080000221729,0,10299852,,0,140,0.0,0.0
https://im.center/,825.1780000030994,1036.7589999735355,0,3505154,,0,70,0.0,0.0
https://ucsd.edu/,1181.763000011444,1851.4480000138283,197300,33271968,,11,315,0.005929916739520788,0.005894960116845101
https://mangarockteam.com/,1335.9400000274181,1358.6200000345707,61229,2735511,,5,250,0.022383020941973912,0.02189298969514506
https://aragontelevision.es/,1279.527999997139,3657.29699999094,2140571,42329356,,88,869,0.05056942042775232,0.04813524879408954
https://clustrmaps.com/,935.6560000181198,1027.7490000128746,61229,12439504,,5,405,0.0049221415902113135,0.004898032779357819
https://tunisia-sat.com/,1833.322999984026,2115.615999996662,0,4554233,,0,243,0.0,0.0
https://rawpixel.com/,196.65999999642372,431.38400000333786,3839,12029041,,4,357,0.00031914431083907686,0.00031904249024339976
https://dudasbecasmec.com/,2089.219999998808,2428.1729999780655,1498220,6474567,,44,520,0.23140080255559947,0.18791672222022238
https://boston.com/,458.50799998641014,2526.96899998188,2198111,14161167,,94,1490,0.15522103510254487,0.13436479287166586
https://msnbc.com/,738.1950000226498,1794.5820000171661,2402507,109200765,,86,2188,0.02200082572681611,0.02152720934561847
https://china.com/,2502.5920000076294,3417.246000021696,3904583,16401521,,246,687,0.2380622504461629,0.19228617168512482
https://hometax.go.kr/,16563.602999985218,16563.422999978065,9241,8551812,,15,510,0.0010805897042638448,0.0010794232905695128
https://edraak.org/,1118.3030000329018,1744.7350000143051,1081544,18333026,,29,429,0.05899429804986913,0.05570785240157263
https://dns.la/,6932.340999990702,11012.136000007391,662206,3166669,,52,290,0.20911753012392517,0.1729505403023081
https://mmybt.com/,3192.780000001192,9595.27500000596,17136,7353070,,16,686,0.002330455170425414,0.002325036776448311
https://codeforces.com/,896.1610000133514,1116.5090000331402,169347,3454906,,4,496,0.04901638423737144,0.0467260425803607
https://wikiru.jp/,2174.1019999980927,7210.858000010252,120830,20640916,,7,595,0.005853906871187306,0.005819838081055418
https://zeebiz.com/,1712.6159999966621,3172.6430000066757,2301154,14076987,,127,2208,0.1634692139731322,0.14050153799506304
https://aladtec.com/,589.2400000095367,870.5189999938011,93496,9219267,,6,314,0.010141370241256708,0.010039555392959103
