url,onContentLoad,onLoad,cumCacheTransferSize,cumTransferSize,cacheTransferSize,_transferSize,cumCacheCount,cumPageEntries,cacheCount,pageEntries,cacheability,cacheOverTotal
https://job592.com/,2279.0549999773502,3672.3649999797344,0,3058728,0,382279,0,168,0,21,0.0,0.0
https://akhbarona.com/,755.2629999816418,1156.0530000030994,7699916,32069747,273876,3360983,383,3137,11,301,0.08148687452450668,0.07534707673667672
https://nhk.jp/,1103.841999977827,1939.5049999952316,0,27707111,0,3295894,0,629,0,79,0.0,0.0
https://juspay.in/,187.10499998927116,373.3179999887943,236065,12575475,29502,1571623,80,712,10,89,0.01877167743154688,0.01842579436333828
https://galatta.com/,1096.1829999685287,1862.9539999961853,37908044,47649505,3055722,8546928,2353,7043,189,606,0.35752284329527523,0.2633641452599191
https://utexas.edu/,394.619000017643,1135.5120000243187,81652,22090112,10,2760503,8,544,1,68,3.6225282131553562e-06,3.6225150904922383e-06
https://fanpage.it/,51.8019999563694,1019.3319999873638,5042891,13329275,1786756,144880,157,1583,72,150,12.332661512976257,0.9249962208200717
https://oldharper.xyz/,883.3779999911785,883.2140000164509,0,172190,0,21528,0,24,0,3,0.0,0.0
https://sushi.com/,304.7980000078678,413.8560000061989,0,16479563,0,2059948,0,224,0,28,0.0,0.0
https://im.center/,515.4129999876022,593.8339999914169,0,5608213,0,700996,0,112,0,14,0.0,0.0
https://ucsd.edu/,1153.6769999861717,1579.9539999961853,295196,53240599,27372,6655018,16,504,2,63,0.004112986621523789,0.004096139255565748
https://mangarockteam.com/,1245.6379999816418,1272.1159999668598,81652,4389129,10,547783,8,400,1,50,1.825540405598567e-05,1.8255070802292107e-05
https://aragontelevision.es/,1599.4679999947548,3061.2730000019073,2566096,67725792,267704,8450457,158,1390,15,174,0.03167923344264103,0.030706475826725383
https://clustrmaps.com/,771.7639999985695,863.6329999864101,97599,19889046,10,2488099,9,648,1,81,4.019132679206092e-06,4.019116525843522e-06
https://tunisia-sat.com/,1427.3559999763966,1683.9290000200272,0,7298303,0,915408,0,394,0,48,0.0,0.0
https://rawpixel.com/,312.44499999284744,597.0309999883175,5785,18512562,963,2506167,6,569,1,75,0.00038425212685347783,0.00038410453386940443
https://dudasbecasmec.com/,2767.852000027895,3114.977000027895,2461683,11043117,250125,1417732,70,892,8,111,0.17642615106381176,0.14996789293086876
https://boston.com/,529.7089999914169,2389.20300000906,3396190,22420040,461295,2738085,134,2239,19,248,0.16847358646645375,0.14418262288318362
https://msnbc.com/,877.3540000021458,1638.755000025034,3655865,215301855,426586,27383179,140,3861,13,368,0.015578395773551346,0.015339432030439668
https://china.com/,6992.421000003815,8874.70100003481,1621562,52702282,203201,5899821,56,1101,7,138,0.03444189238961656,0.033295144602133175
https://hometax.go.kr/,8092.077999979258,8091.822999984026,14776,13644824,1847,1710039,24,815,3,102,0.0010800923253797136,0.0010789269846239761
https://edraak.org/,1450.2809999883175,1826.1509999930859,1653563,29412815,179052,3675270,42,671,5,82,0.048718053367507695,0.04645486287860744
https://dns.la/,15043.320999979973,22484.583999991417,662184,5613579,0,846000,52,464,0,58,0.0,0.0
https://mmybt.com/,3953.0969999730587,10459.537999987602,31059,12233134,3213,1707419,29,1100,3,137,0.0018817876572768605,0.0018782531836186859
https://codeforces.com/,1506.1689999997616,1732.6960000097752,0,5847957,0,725203,0,791,0,99,0.0,0.0
https://wikiru.jp/,2437.3480000197887,14409.16200003028,81652,33120482,10,4140042,8,952,1,119,2.4154344327907783e-06,2.4154285984813718e-06
https://zeebiz.com/,2739.162000030279,3531.5340000092983,4323028,18932987,506074,2495791,226,3348,26,338,0.20277098523073447,0.16858652870798654
https://aladtec.com/,613.8599999845028,1066.5160000026226,186980,14728914,10,1854679,12,494,1,62,5.3917686025452385e-06,5.391739531533319e-06
https://roblox.com/,715.1700000166893,1118.2820000052452,0,17900027,0,2021294,0,971,0,108,0.0,0.0
https://gmx.net/,11031.597000032663,11258.121000021696,16226582,10842892,1769081,1224711,233,1142,24,124,1.4444885364792184,0.5909164698148702
https://patch.com/,366.4310000240803,494.5400000214577,990301,9137759,0,1126390,53,629,0,70,0.0,0.0
https://w3school.com.cn/,2522.9870000183582,2762.611000031233,163234,1776697,20403,197427,9,189,1,21,0.10334452734428422,0.09366478446494973
https://xero.com/,2134.9839999973774,3081.3219999670982,261071,29354771,35808,3257672,16,878,2,100,0.010991898509119396,0.010872390298407763
https://legit.ng/,846.2249999940395,1437.6780000030994,744678,12875718,20403,1544277,14,2751,1,315,0.013212007949351056,0.013039726972927372
https://faradars.org/,4952.782000005245,8480.572000026703,613092,25386841,20403,2761018,83,1468,1,164,0.007389665695768734,0.007335459105255911
https://jkforum.net/,1776.905000001192,2622.861999988556,2133907,139007776,293927,14588762,52,1407,6,156,0.02014749435215956,0.01974958960709318
https://ali213.net/,2105.3569999933243,3454.1259999871254,4149371,1092911,526350,89124,1199,1303,135,145,5.905816615053184,0.8551945329940827
https://canadiantire.ca/,378.42800000309944,372.36400002241135,0,18991,0,2111,0,18,0,2,0.0,0.0
https://weather.gov/,348.52300000190735,552.641999989748,0,8453514,0,938667,0,504,0,56,0.0,0.0
https://fao.org/,750.6969999670982,1749.5819999873638,4018977,89541713,491448,10012508,77,1803,7,197,0.04908340647518084,0.04678694389047326
https://coolors.co/,727.2229999899864,762.8650000095367,122448,21761048,20403,2425874,9,432,1,48,0.008410576971433801,0.00834042915009216
https://easyhindityping.com/,465.16400000452995,523.8459999859333,3338185,12873354,468112,1411403,254,2110,33,265,0.33166430849303846,0.2490599968608923
https://easyhits4u.com/,473.7340000271797,1238.266999989748,3585529,23180297,792441,2773038,45,576,5,64,0.28576636887053114,0.22225372804046806
https://espn.com.mx/,1037.7139999866486,2037.2029999792576,3800400,38919188,413549,4361038,111,2365,11,255,0.09482811202287161,0.08661461190255827
https://techsmith.com/,547.1920000016689,1512.6870000064373,639183,17732750,78960,2061579,38,1103,5,123,0.03830073938471434,0.036887905335992476
https://worldofwarcraft.com/,431.45800000429153,1301.1299999952316,1466051,45869135,192499,4378209,78,1018,9,113,0.043967521879380356,0.04211579475214781
https://blackmagicdesign.com/,603.033999979496,5540.851999998093,236326,36650639,35322,4072477,18,848,2,94,0.008673345484824102,0.008598765421579781
