url,cacheTransferSize,_transferSize,totalTransferSize,cacheCount,pageEntries,cacheability,cacheOverTotal
https://fanpage.it/,911329,3441089,,25,406,0.2648373814219859,0.20938453062182907
https://oldharper.xyz/,0,43047,,0,6,0.0,0.0
https://sushi.com/,0,4119936,,0,56,0.0,0.0
https://im.center/,0,1402124,,0,28,0.0,0.0
https://ucsd.edu/,77486,13306779,,5,126,0.005823047034898528,0.005789335462201324
https://mangarockteam.com/,20413,1092294,,2,100,0.01868819200691389,0.01834535057297204
https://aragontelevision.es/,559161,17138023,,35,379,0.0326269255211059,0.031596043754757816
https://clustrmaps.com/,67930,4928501,,5,162,0.013783095509161913,0.01359570461395344
https://tunisia-sat.com/,0,1838873,,0,105,0.0,0.0
https://rawpixel.com/,960,5049170,,1,139,0.0001901302590326727,0.00019009411638908305
https://dudasbecasmec.com/,713180,2653308,,19,221,0.26878899848792526,0.21184688613177888
https://boston.com/,1045024,5442111,,44,589,0.19202548422845472,0.16109176084666035
https://msnbc.com/,788255,52075424,,22,727,0.015136794661527864,0.014911088575579464
https://china.com/,404592,13965088,,14,276,0.02897167565288525,0.02815595058484253
https://hometax.go.kr/,3694,3420118,,6,204,0.0010800796931567857,0.0010789143796446769
https://edraak.org/,464889,7349464,,11,172,0.06325481694991635,0.05949168152500917
https://dns.la/,0,884259,,53,116,0.0,0.0
https://mmybt.com/,7497,3059826,,7,275,0.0024501393216477016,0.0024441508116360747
https://codeforces.com/,0,1450786,,0,198,0.0,0.0
https://wikiru.jp/,10,8280179,,1,238,1.2077033600360571e-06,1.207701901490413e-06
https://zeebiz.com/,912852,4951460,,49,751,0.18436016851595288,0.1556622498939347
https://aladtec.com/,26349,3682190,,3,123,0.007155795871478658,0.007104954269053123
https://roblox.com/,0,5905050,,0,324,0.0,0.0
https://gmx.net/,5105496,3589883,,69,376,1.4221900825180096,0.5871504853324967
https://patch.com/,0,3399240,,0,210,0.0,0.0
https://w3school.com.cn/,40806,592229,,2,63,0.06890240092937022,0.0644608907880291
https://xero.com/,87029,9815184,,6,297,0.008866772135906979,0.008788843463577284
https://legit.ng/,413987,3986388,,6,909,0.10385015206748566,0.09407993636905945
https://faradars.org/,40816,8691366,,3,489,0.004696154781653424,0.004674203996206217
https://jkforum.net/,680467,46002326,,17,468,0.014792012908216858,0.014576398631504332
https://ali213.net/,162,613401,,391,433,0.0002641012975198932,0.00026403156644061
https://canadiantire.ca/,0,6330,,0,6,0.0,0.0
https://weather.gov/,0,2818598,,0,168,0.0,0.0
https://fao.org/,474393,30201479,,16,620,0.01570760822673618,0.015464694858552024
https://coolors.co/,40816,7247177,,3,144,0.005631986082304875,0.005600444457067947
https://easyhindityping.com/,922885,4466362,,75,703,0.20663013880200484,0.17124563041924037
https://easyhits4u.com/,1047331,7650889,,15,192,0.13689010518908326,0.12040750866269191
https://espn.com.mx/,1273153,13240311,,37,862,0.09615733346444807,0.08772220057182765
https://techsmith.com/,212523,5950921,,12,364,0.035712623306543644,0.034481208882566304
https://worldofwarcraft.com/,558772,13104876,,28,338,0.04263848051671759,0.04089478885872938
https://blackmagicdesign.com/,85573,12216468,,6,282,0.007004725097303083,0.006956000227929658
https://dnaindia.com/,3108926,9259663,,135,1609,0.3357493679845584,0.25135656136686246
https://job592.com/,0,1147092,,0,63,0.0,0.0
https://akhbarona.com/,3239198,13107443,,161,1251,0.24712661348212614,0.1981567956377093
https://nhk.jp/,0,9889908,,0,239,0.0,0.0
https://juspay.in/,88515,4715166,,30,267,0.01877240377115037,0.01842649418227397
https://galatta.com/,14148097,24333650,,875,2417,0.5814210773969379,0.36765734674156036
https://utexas.edu/,40816,8284351,,3,204,0.004926879607105011,0.004902724473875419
https://fanpage.it/,1364994,5224659,,37,604,0.261259921460903,0.2071420149133801
https://oldharper.xyz/,0,64561,,0,9,0.0,0.0
https://sushi.com/,0,6179886,,0,84,0.0,0.0
https://im.center/,0,2103143,,0,42,0.0,0.0
https://ucsd.edu/,124219,19961740,,7,189,0.0062228543203147624,0.0061843698874422676
https://mangarockteam.com/,40816,1640182,,3,150,0.024885043245200838,0.024280814135412415
https://aragontelevision.es/,788795,25587133,,49,553,0.030827799269265533,0.029905867198302936
https://clustrmaps.com/,88333,7416984,,6,243,0.011909557847232783,0.011769389620718218
https://tunisia-sat.com/,0,2752457,,0,153,0.0,0.0
https://rawpixel.com/,1920,7573231,,2,210,0.000253524552466444,0.0002534602940588247
https://dudasbecasmec.com/,981522,4078593,,27,332,0.2406521072340388,0.19397227138118403
https://boston.com/,1335971,7558772,,54,829,0.17674445002442196,0.15019781909381755
https://msnbc.com/,1176436,78560110,,34,1108,0.014974979031979462,0.014754037627865145
https://china.com/,607244,19817112,,21,414,0.03064240642127874,0.029731365826173417
https://hometax.go.kr/,5539,5130221,,9,306,0.0010796805829612409,0.001078516130037229
https://edraak.org/,670833,11016447,,16,256,0.06089377092269404,0.05739855637924308
https://dns.la/,0,1730180,,53,174,0.0,0.0
https://mmybt.com/,11781,4783751,,11,412,0.00246271179248251,0.002456661742638773
https://codeforces.com/,0,2175907,,0,297,0.0,0.0
https://wikiru.jp/,20413,12420140,,2,357,0.0016435402499488734,0.001640843457682307
https://zeebiz.com/,1198332,7813434,,69,1128,0.15336816052967236,0.13297415845018612
https://aladtec.com/,73082,5510530,,5,185,0.013262245192386213,0.013088660171946044
https://roblox.com/,0,7784443,,0,432,0.0,0.0
https://gmx.net/,6786758,4815733,,91,500,1.4092886794180657,0.5849397340622803
https://patch.com/,0,4532368,,0,280,0.0,0.0
https://w3school.com.cn/,40806,789665,,2,84,0.05167507740624189,0.049135972237441164
https://xero.com/,102444,13070211,,8,393,0.007837975989829086,0.00777701989462261
https://legit.ng/,413997,5526713,,7,1220,0.07490835872968254,0.06968813491990014
https://faradars.org/,40826,11465987,,4,653,0.003560618026167307,0.0035479850067955394
https://jkforum.net/,955627,62866298,,24,624,0.015200942800862873,0.014973334007082988
https://ali213.net/,162,5203400,,391,576,3.113348964138832e-05,3.1132520377387644e-05
https://canadiantire.ca/,0,8444,,0,8,0.0,0.0
https://weather.gov/,0,3756740,,0,224,0.0,0.0
https://fao.org/,573986,40211731,,24,820,0.014274093298793826,0.014073210972360741
https://coolors.co/,40826,9663381,,4,192,0.004224815310500538,0.004207041337844504
https://easyhindityping.com/,1203794,5874813,,100,994,0.20490762854919808,0.1700608608445136
https://easyhits4u.com/,1840106,10423811,,20,256,0.176529102455906,0.15004227442178547
https://espn.com.mx/,1702728,17710522,,49,1149,0.09614216904504565,0.08770957979730339
https://techsmith.com/,269334,7895746,,16,485,0.0341112796688242,0.03298608219392829
https://worldofwarcraft.com/,659413,17531074,,36,451,0.03761395337216648,0.03625043133809447
https://blackmagicdesign.com/,100502,16288631,,8,376,0.0061700704006371065,0.006132234084621804
https://dnaindia.com/,3913213,10905249,,163,1930,0.35883756528622135,0.2640768657368086
https://job592.com/,0,1529499,,0,84,0.0,0.0
https://akhbarona.com/,4269604,16444661,,202,1567,0.259634661973269,0.20611901991212336
https://nhk.jp/,0,13407962,,0,319,0.0,0.0
https://juspay.in/,118020,6286848,,40,356,0.01877252321035915,0.01842660926033136
https://galatta.com/,15319594,25718266,,926,2627,0.5956697858245964,0.37330391984377354
https://utexas.edu/,40826,11048215,,4,275,0.0036952575597053463,0.003681652903979704
https://fanpage.it/,1883563,6937744,,52,806,0.27149502777848245,0.21352425439903633
https://oldharper.xyz/,0,86079,,0,12,0.0,0.0
https://sushi.com/,0,8239836,,0,112,0.0,0.0
https://im.center/,0,2804141,,0,56,0.0,0.0
https://ucsd.edu/,154392,26613735,,10,252,0.005801215049296914,0.005767755061831558
https://mangarockteam.com/,40826,2182368,,4,199,0.01870720245164885,0.01836366956729822
https://aragontelevision.es/,1705992,34062440,,70,727,0.050084257029149995,0.04769546509614959
https://clustrmaps.com/,88343,9905267,,7,324,0.008918790376877272,0.008839948727236703
https://tunisia-sat.com/,0,3662913,,0,202,0.0,0.0
https://rawpixel.com/,2885,10052725,,3,281,0.00028698686177131076,0.00028690452394235656
https://dudasbecasmec.com/,1425396,5300914,,38,442,0.26889626958671653,0.21191351573150807
https://boston.com/,1890840,10256702,,75,1094,0.18435165611714174,0.15565618130811978
https://msnbc.com/,1602302,105392849,,47,1505,0.015203137738500645,0.014975463701154082
https://china.com/,810580,25083044,,28,552,0.032315854487198606,0.03130423149729833
https://hometax.go.kr/,7388,6840008,,12,408,0.001080115695771116,0.0010789503046121475
https://edraak.org/,900040,14684376,,22,341,0.06129235590262739,0.057752565126598265
https://dns.la/,0,2475460,,53,232,0.0,0.0
https://mmybt.com/,14994,6105602,,14,550,0.00245577749745234,0.0024497614284621954
https://codeforces.com/,0,2899573,,0,396,0.0,0.0
https://wikiru.jp/,20423,16560229,,3,476,0.0012332558927778113,0.0012317368460540636
https://zeebiz.com/,1747076,10541898,,103,1636,0.16572689282328476,0.1421661401513259
https://aladtec.com/,99423,7338878,,7,247,0.01354743872292195,0.013366358796182086
https://roblox.com/,0,9647635,,0,540,0.0,0.0
https://gmx.net/,8555846,6023575,,115,628,1.420393371046264,0.586844018016902
https://patch.com/,0,5665409,,0,350,0.0,0.0
https://w3school.com.cn/,61209,987114,,3,105,0.06200803554604635,0.05838753895507396
https://xero.com/,138252,16327431,,10,493,0.008467468029722496,0.008396372018093632
https://legit.ng/,558929,6763557,,9,1516,0.08263832181794284,0.0763304975933037
https://faradars.org/,61229,14131926,,5,817,0.004332671993895241,0.004313980929539627
https://jkforum.net/,1158213,78518729,,29,780,0.014750786401547585,0.01453636360692658
https://ali213.net/,3959728,5277196,,524,720,0.750346964562241,0.4286847006644203
https://canadiantire.ca/,0,10556,,0,10,0.0,0.0
https://weather.gov/,0,4694500,,0,280,0.0,0.0
https://fao.org/,979245,50145384,,34,1020,0.019528118480456744,0.01915407542615126
https://coolors.co/,61229,12078163,,5,240,0.00506939672862504,0.005043827565663915
https://easyhindityping.com/,1500859,7180815,,128,1256,0.20900956228506096,0.17287668253841368
https://easyhits4u.com/,2189780,12974923,,25,320,0.1687701730484258,0.1443997947074862
https://espn.com.mx/,2115316,22012419,,60,1404,0.09609648080931042,0.0876715530902507
https://techsmith.com/,347792,9957937,,21,607,0.03492610969521097,0.03374744280584129
https://worldofwarcraft.com/,824392,21936334,,45,564,0.037581119981123554,0.03621993428504873
https://blackmagicdesign.com/,135824,20360651,,10,470,0.00667090654419645,0.006626700444832587
https://dnaindia.com/,5306186,12914193,,235,2384,0.41088018430574796,0.2912225920218235
https://job592.com/,0,1911760,,0,105,0.0,0.0
https://akhbarona.com/,5386750,19736738,,270,1943,0.2729301062820006,0.21441091300698376
https://nhk.jp/,0,16309935,,0,398,0.0,0.0
https://juspay.in/,147085,7866260,,50,445,0.01869821236521549,0.018355006554690956
https://galatta.com/,19142823,27728898,,1160,3379,0.6903564288779165,0.40840879301188876
https://utexas.edu/,61229,13811914,,5,343,0.00443305685222193,0.004413491593073034
https://fanpage.it/,2337902,8712734,,64,1006,0.26833161668886024,0.21156266480951866
https://oldharper.xyz/,0,107608,,0,15,0.0,0.0
https://sushi.com/,0,10299833,,0,140,0.0,0.0
https://im.center/,0,3505193,,0,70,0.0,0.0
https://ucsd.edu/,201126,33268701,,12,315,0.006045502047104274,0.0060091735759494665
https://mangarockteam.com/,61229,2730070,,5,249,0.022427630060767673,0.02193566507923372
https://aragontelevision.es/,1976429,42549734,,89,901,0.04644985559721713,0.044388037657769885
https://clustrmaps.com/,108746,12392410,,8,405,0.00877520998740358,0.008698875527991172
https://tunisia-sat.com/,0,4579035,,0,256,0.0,0.0
https://rawpixel.com/,3843,12290089,,4,352,0.00031269098214016186,0.00031259323705385713
https://dudasbecasmec.com/,1694374,6726210,,46,553,0.25190619977669443,0.2012181102878375
https://boston.com/,2183143,13067660,,85,1330,0.1670645700913553,0.1431493803965601
https://msnbc.com/,1999724,131309920,,62,1882,0.015229039816641424,0.015000595155741321
https://china.com/,1013319,31239917,,35,690,0.03243667388744983,0.03141759171079764
https://hometax.go.kr/,9237,8550610,,15,510,0.0010802738050267758,0.0010791080728428909
https://edraak.org/,1135722,18366923,,27,426,0.06183518055800637,0.05823425489209284
https://dns.la/,0,3321263,,53,289,0.0,0.0
https://mmybt.com/,18207,7460185,,17,689,0.002440556098809882,0.0024346142860657747
https://codeforces.com/,0,3624728,,0,495,0.0,0.0
https://wikiru.jp/,40826,20700245,,4,595,0.0019722471883786884,0.0019683650858723736
https://zeebiz.com/,2397983,12693544,,133,1997,0.1889135926105428,0.15889598183139453
https://aladtec.com/,146157,9166412,,9,308,0.015944842976728518,0.015694595121926076
https://roblox.com/,0,11446931,,0,648,0.0,0.0
https://gmx.net/,10256014,7204944,,139,755,1.4234689402166067,0.5873683448525562
https://patch.com/,0,6798864,,0,420,0.0,0.0
https://w3school.com.cn/,81612,1184517,,4,126,0.06889896894683656,0.06445788699255763
https://xero.com/,174060,19583444,,12,590,0.008888119985432593,0.008809817272465185
https://legit.ng/,703862,8016300,,11,1814,0.08780384965632523,0.08071661971417503
https://faradars.org/,81632,16706600,,6,980,0.004886212634527672,0.00486245365205818
https://jkforum.net/,1360414,94093239,,34,936,0.014458148262916106,0.014252089440725752
https://ali213.net/,7904055,5366502,,659,865,1.472850471312598,0.5956083832803702
https://canadiantire.ca/,0,12663,,0,12,0.0,0.0
https://weather.gov/,0,5630693,,0,336,0.0,0.0
https://fao.org/,1400451,60172387,,39,1227,0.0232739811368959,0.02274462320544653
https://coolors.co/,81632,14504018,,6,288,0.005628233500537575,0.0055967337760058685
https://easyhindityping.com/,2012903,8561127,,172,1507,0.23512126382426052,0.19036289853537394
https://easyhits4u.com/,2538839,15524634,,30,384,0.1635361580826962,0.14055098928096496
https://espn.com.mx/,2528028,26445071,,71,1683,0.09559543250989948,0.08725431822118856
https://techsmith.com/,424658,11901833,,25,727,0.03568005029141309,0.03445084249848558
https://worldofwarcraft.com/,965806,26365523,,53,678,0.03663139927093424,0.035336957086865406
https://blackmagicdesign.com/,171146,24432655,,12,564,0.007004805658656417,0.006956079672405089
https://dnaindia.com/,6547113,15849356,,289,2813,0.4130838502207913,0.2923279111542092
https://job592.com/,0,2294135,,0,126,0.0,0.0
https://akhbarona.com/,6040188,23492990,,301,2316,0.25710597075978836,0.20452211407793636
https://nhk.jp/,0,19080820,,0,478,0.0,0.0
https://juspay.in/,176148,9445637,,60,534,0.018648609934936097,0.018307205991403883
https://galatta.com/,23579118,30123603,,1452,4281,0.7827456098130094,0.43906747294983434
https://utexas.edu/,81632,16575582,,6,411,0.004924834615158611,0.004900699480717484
https://fanpage.it/,2792820,10449292,,76,1200,0.2672736104991611,0.21090442370522164
